id,key,udi,name,contentTypeAlias,published,hasPublishedVersion,createDate,updateDate,publishDate,releaseDate,removeDate,ownerName,ownerId,updaterName,updaterId,parentId,sortOrder,urls,purchasePrice,access,rentalPrice,code,metaDescription,metaTitle,type,videoDownloadURL,rawFile,videoStatus,hidden,videoThumbnailURL,videoID,openWebContentInNewWindows,trailer,openWebContentFromList,webContentURL,orderID,videoSize,productLink,expandedDescription,production,year,description,productionLink,thumbnail,title,badge,length,tags,hidePlay,hideDownload,siteMapOption,thumbnailCrops,thumbnailWide,thumbnailHigh
"76735","89377e1e-5086-4310-a3ba-dc38fe36baae","umb://document/89377e1e50864310a3badc38fe36baae","Introduktionsvideo ","media","true","true","2023-01-09 14:12:02","2023-01-15 19:02:46","2023-01-15 19:02:46","","","Martin H. Schläger","0","Martin H. Schläger","0","76732","0","[""/adal-faragalla/inspiration/introduktionsvideo/""]","","[""57""]","","","","","[""264""]","","","","0","","","0","","0","https://youtu.be/b0CCppfmWJg","0","","","","Adal Faragalla","2022","I denne video gennemgår jeg kort teori omkring åndedrættets funktion og hvorfor det kan påvirke vores autonome nervesystem. 
Vi har åndedrættet lige ved hånden og med en smule fokus kan det gavne vores fysiske samt mentale tilstand.","","/media/4269/instruktionsvideo-thumb.jpg","Introduktionsvideo ","","6","","0","1","","[{""alias"":""Wide"",""width"":1920,""height"":1080,""url"":""/media/4269/instruktionsvideo-thumb.jpg?crop=Wide""},{""alias"":""High"",""width"":650,""height"":920,""url"":""/media/4269/instruktionsvideo-thumb.jpg?crop=High""}]","/media/4269/instruktionsvideo-thumb.jpg?crop=Wide","/media/4269/instruktionsvideo-thumb.jpg?crop=High"
"76736","ba35d630-c818-4442-922b-434ea0bf201b","umb://document/ba35d630c8184442922b434ea0bf201b","Check ind","media","true","true","2023-01-09 14:26:20","2023-01-09 14:52:53","2023-01-09 14:52:53","","","Martin H. Schläger","0","Martin H. Schläger","0","76732","1","[""/adal-faragalla/inspiration/check-ind/""]","","[""57""]","","","","","[""264""]","","","","0","","","0","","0","https://youtu.be/GhUUwnGM8O4","1","","","","Adal Faragalla","2022","Checker du ind med dig selv i løbet af dagen? Ved at være bevidst om hvordan du trækker vejret, er du tilstede i nuet. Ingen bekymringer om hvad der skete i går eller hvad der måske sker i morgen. Hvad vi retter fokus på, er det vi vi realisere i vores virkelighed.","","/media/4270/check-ind.jpg","Check ind","","4","","0","1","","[{""alias"":""Wide"",""width"":1920,""height"":1080,""url"":""/media/4270/check-ind.jpg?crop=Wide""},{""alias"":""High"",""width"":650,""height"":920,""url"":""/media/4270/check-ind.jpg?crop=High""}]","/media/4270/check-ind.jpg?crop=Wide","/media/4270/check-ind.jpg?crop=High"
"76737","51e4b3ac-ac50-4f19-bc8b-e0ab44aee9cc","umb://document/51e4b3acac504f19bc8be0ab44aee9cc","Box breathing","media","true","true","2023-01-09 14:29:01","2023-01-09 14:53:25","2023-01-09 14:53:25","","","Martin H. Schläger","0","Martin H. Schläger","0","76732","2","[""/adal-faragalla/inspiration/box-breathing/""]","","[""57""]","","","","","[""264""]","","","","0","","","0","","0","https://youtu.be/VWUODCTmgsA","2","","","","Adal Faragalla","2022","Guidet åndedrætsøvelse - Box breathing har til formål at genetablere balance i det autonome nervesystem og give dig mental klarhed.","","/media/4271/box.jpg","Box breathing","","3","","0","1","","[{""alias"":""Wide"",""width"":1920,""height"":1080,""url"":""/media/4271/box.jpg?crop=Wide""},{""alias"":""High"",""width"":650,""height"":920,""url"":""/media/4271/box.jpg?crop=High""}]","/media/4271/box.jpg?crop=Wide","/media/4271/box.jpg?crop=High"
"76738","765aa290-336f-41a6-8609-871ebe2725a5","umb://document/765aa290336f41a68609871ebe2725a5","Reducer stress","media","true","true","2023-01-09 14:32:15","2023-01-09 14:53:48","2023-01-09 14:53:48","","","Martin H. Schläger","0","Martin H. Schläger","0","76732","3","[""/adal-faragalla/inspiration/reducer-stress/""]","","[""57""]","","","","","[""264""]","","","","0","","","0","","0","https://youtu.be/D6xGwgKuGyo","3","","","","Adal Faragalla","2022","Når du har en længere udånding end indånding, er det muligt at påvirke dit autonome nervesytem ved sænke din puls. Øvelsen kan tilpasses hvis du har følelsen af åndenød. Vigtigst er det at udåndingen er længere end indåndingen.","","/media/4272/reducer.jpg","Reducer stress","","3","","0","1","","[{""alias"":""Wide"",""width"":1920,""height"":1080,""url"":""/media/4272/reducer.jpg?crop=Wide""},{""alias"":""High"",""width"":650,""height"":920,""url"":""/media/4272/reducer.jpg?crop=High""}]","/media/4272/reducer.jpg?crop=Wide","/media/4272/reducer.jpg?crop=High"
