id,key,udi,name,contentTypeAlias,published,hasPublishedVersion,createDate,updateDate,publishDate,releaseDate,removeDate,ownerName,ownerId,updaterName,updaterId,parentId,sortOrder,urls,purchasePrice,access,rentalPrice,code,metaDescription,metaTitle,type,videoDownloadURL,rawFile,videoStatus,hidden,videoThumbnailURL,videoID,openWebContentInNewWindows,trailer,openWebContentFromList,webContentURL,orderID,videoSize,productLink,expandedDescription,production,year,description,productionLink,thumbnail,title,badge,length,tags,hidePlay,hideDownload,siteMapOption,thumbnailCrops,thumbnailWide,thumbnailHigh
"2649","03ed7c95-eb19-4853-8c31-573af38202e2","umb://document/03ed7c95eb1948538c31573af38202e2","Forsmag på Beslutningsmodellen.","media","true","true","2020-02-07 15:18:33","2022-03-08 22:25:45","","","","","","","","2646","0","[""/lindhardt-as/faa-en-gratis-forsmag-paa-undervisningsforloebet/forsmag-paa-beslutningsmodellen/""]","","[""57""]","","","","","[""73""]","https://videodelivery.net/7474fa2935c96bd84ded91e7434080b6/downloads/default.mp4","","ready","false","https://videodelivery.net/7474fa2935c96bd84ded91e7434080b6/thumbnails/thumbnail.jpg","7474fa2935c96bd84ded91e7434080b6","false","","false","","0","149944087","","","","0","Se, hvad du kan bruge Beslutningsmodellen til.","","/media/1552/beslutningsmodellen01.jpg","Forsmag på Beslutningsmodellen.","","0","","false","true","","[{""alias"":""Wide"",""width"":1920,""height"":1080,""url"":""/media/1552/beslutningsmodellen01.jpg?crop=Wide""},{""alias"":""High"",""width"":650,""height"":920,""url"":""/media/1552/beslutningsmodellen01.jpg?crop=High""}]","/media/1552/beslutningsmodellen01.jpg?crop=Wide","/media/1552/beslutningsmodellen01.jpg?crop=High"
"2694","fce713b4-7df0-46c7-9c7b-cfef1aabd09d","umb://document/fce713b47df046c79c7bcfef1aabd09d","Hør mere om Søren.","media","true","true","2020-02-17 11:33:36","2020-03-25 11:32:15","","","","","","","","2646","1","[""/lindhardt-as/faa-en-gratis-forsmag-paa-undervisningsforloebet/hoer-mere-om-soeren/""]","","[""57""]","","","","","[""264""]","","","","false","","","false","","false","https://vimeo.com/389024915","1","","","","","0","Se, hvad du kan få ud af en tredages uddannelse med Søren Lindhardt.","","/media/1556/lindhardt.jpg","Hør mere om Søren.","","0","","false","true","","[{""alias"":""Wide"",""width"":1920,""height"":1080,""url"":""/media/1556/lindhardt.jpg?crop=Wide""},{""alias"":""High"",""width"":650,""height"":920,""url"":""/media/1556/lindhardt.jpg?crop=High""}]","/media/1556/lindhardt.jpg?crop=Wide","/media/1556/lindhardt.jpg?crop=High"
